role_category_1,network_receiver_role_category,defender_role_category,raw_responsibility,n_passes,value,valued_responsibility,competition_name
RB,LCB-4,RZM,0.0258971503469999,96,-0.0034637180208333,-8.970042634513361e-05,FIFA Men's World Cup
RB,LCB-4,ST,0.1446845887306487,97,-0.002513313298969,-0.0003636377010126,FIFA Men's World Cup
RB,LCB-4,ZDM,0.016278229397718,96,-0.0034637180208333,-5.638319651213482e-05,FIFA Men's World Cup
RB,LCB-4,ZOM,0.0580789243536021,36,-0.0020687741666666,-0.0001201521783305,FIFA Men's World Cup
RB,LDM,CB-3,0.0,15,-0.0007401733333333,-0.0,FIFA Men's World Cup
RB,LDM,GK,0.0,65,-0.0008956556923077,-0.0,FIFA Men's World Cup
RB,LDM,LB,0.0635512931584159,49,-0.0009792048979592,-6.222973753236206e-05,FIFA Men's World Cup
RB,LDM,LCB-3,0.0,15,-0.0007401733333333,-0.0,FIFA Men's World Cup
RB,LDM,LCB-4,0.0407635315501816,49,-0.0009792048979592,-3.991584975205236e-05,FIFA Men's World Cup
RB,LDM,LDM,0.1022668385079594,23,-0.0001915926086956,-1.959357037279959e-05,FIFA Men's World Cup
RB,LDM,LS,0.3393429270911251,30,-0.000228425,-7.751440812079362e-05,FIFA Men's World Cup
RB,LDM,LW,0.3430228394910831,42,-0.0015385421428571,-0.0005277550945195,FIFA Men's World Cup
RB,LDM,LWB,0.1860313356980124,15,-0.0007401733333333,-0.000137695433848,FIFA Men's World Cup
RB,LDM,LZM,0.2606410346486319,41,-0.0013335856097561,-0.0003475871331193,FIFA Men's World Cup
RB,LDM,RB,0.0174090262243524,49,-0.0009792048979592,-1.7047003747586068e-05,FIFA Men's World Cup
RB,LDM,RCB-3,0.0,15,-0.0007401733333333,-0.0,FIFA Men's World Cup
RB,LDM,RCB-4,0.0112449729560816,49,-0.0009792048979592,-1.1011132596013918e-05,FIFA Men's World Cup
RB,LDM,RDM,0.0729683426851939,23,-0.0001915926086956,-1.3980195127256526e-05,FIFA Men's World Cup
RB,LDM,RS,0.0837695975936159,30,-0.000228425,-1.9135070330322548e-05,FIFA Men's World Cup
RB,LDM,RW,0.0193125222790101,42,-0.0015385421428571,-2.9713129411124877e-05,FIFA Men's World Cup
RB,LDM,RWB,0.0,15,-0.0007401733333333,-0.0,FIFA Men's World Cup
RB,LDM,RZM,0.189161923938905,41,-0.0013335856097561,-0.0002522636196787,FIFA Men's World Cup
RB,LDM,ST,0.326618700197939,34,-0.0015362026470588,-0.0005017525118229,FIFA Men's World Cup
RB,LDM,ZDM,0.0829260444560981,41,-0.0013335856097561,-0.0001105889795606,FIFA Men's World Cup
RB,LDM,ZOM,0.4636025295312153,21,0.0011310933333333,0.0005243777304692,FIFA Men's World Cup
RB,LS,CB-3,0.1142928079496315,19,-0.0012326157894736,-0.0001408791197019,FIFA Men's World Cup
RB,LS,GK,0.0063101437330911,58,-5.2528275862078e-05,-3.314609707411768e-07,FIFA Men's World Cup
RB,LS,LB,0.2853840723436281,39,0.0005223861538461,0.0001490806879205,FIFA Men's World Cup
RB,LS,LCB-3,0.1853615818475273,19,-0.0012326157894736,-0.000228479612547,FIFA Men's World Cup
RB,LS,LCB-4,0.2315780399922117,39,0.0005223861538461,0.0001209731616267,FIFA Men's World Cup
RB,LS,LDM,0.3679514986614802,19,0.0057371963157894,0.0021110099825098,FIFA Men's World Cup
RB,LS,LS,0.0844599503698607,20,-0.000898359,-7.587535655431811e-05,FIFA Men's World Cup
RB,LS,LW,0.3549690190913268,40,0.0004233602499999,0.0001502797726647,FIFA Men's World Cup
RB,LS,LWB,0.1801002210813015,19,-0.0012326157894736,-0.0002219943761925,FIFA Men's World Cup
RB,LS,LZM,0.2647357149368006,39,-0.0028731633333333,-0.0007606289491802,FIFA Men's World Cup
RB,LS,RB,0.020197031844763,39,0.0005223861538461,1.0550649784493766e-05,FIFA Men's World Cup
RB,LS,RCB-3,0.1976810610526042,19,-0.0012326157894736,-0.0002436647971333,FIFA Men's World Cup
RB,LS,RCB-4,0.1860309799868796,39,0.0005223861538461,9.718000813157435e-05,FIFA Men's World Cup
RB,LS,RDM,0.5084445210172316,19,0.0057371963157894,0.0029170460327633,FIFA Men's World Cup
RB,LS,RS,0.0661341466474887,20,-0.000898359,-5.941220584809162e-05,FIFA Men's World Cup
RB,LS,RW,0.0369634893408627,40,0.0004233602499999,1.5648872088219496e-05,FIFA Men's World Cup
RB,LS,RWB,0.0342335203661814,19,-0.0012326157894736,-4.219677773262423e-05,FIFA Men's World Cup
RB,LS,RZM,0.1861613821259342,39,-0.0028731633333333,-0.0005348720572068,FIFA Men's World Cup
RB,LS,ST,0.0842585739622289,38,0.0003926457894736,3.30837742933253e-05,FIFA Men's World Cup
RB,LS,ZDM,0.3504638175738896,39,-0.0028731633333333,-0.0010069397903133,FIFA Men's World Cup
RB,LS,ZOM,0.2368824869911963,16,0.0069019693749999,0.001634955670687,FIFA Men's World Cup
RB,LW,CB-3,0.1246606618542042,12,-0.0105916225,-0.0013203586709598,FIFA Men's World Cup
RB,LW,GK,0.0208333333333333,48,-0.0015422966666666,-3.21311805555556e-05,FIFA Men's World Cup
RB,LW,LB,0.0660895030209611,36,0.0014741452777777,9.742552878902992e-05,FIFA Men's World Cup
RB,LW,LCB-3,0.1490964196810263,12,-0.0105916225,-0.001579172993363,FIFA Men's World Cup
RB,LW,LCB-4,0.0254857205439841,36,0.0014741452777777,3.756965459067828e-05,FIFA Men's World Cup
RB,LW,LDM,0.0239036341753261,12,-0.0127960166666666,-0.0003058713013013,FIFA Men's World Cup
RB,LW,LS,0.2519243836794933,21,-0.0042210328571428,-0.0010633811010266,FIFA Men's World Cup
RB,LW,LW,0.2068208443711844,32,0.00027461125,5.679533059882643e-05,FIFA Men's World Cup
RB,LW,LWB,0.1110527045552181,12,-0.0105916225,-0.0011762283242529,FIFA Men's World Cup
RB,LW,LZM,0.2543756856351913,36,0.0022089433333333,0.0005619014749459,FIFA Men's World Cup
RB,LW,RB,0.2113275273976792,36,0.0014741452777777,0.0003115274765777,FIFA Men's World Cup
RB,LW,RCB-3,0.1291516013352857,12,-0.0105916225,-0.0013679250066138,FIFA Men's World Cup
RB,LW,RCB-4,0.0887378830900872,36,0.0014741452777777,0.0001308125313172,FIFA Men's World Cup
RB,LW,RDM,0.0127784853606158,12,-0.0127960166666666,-0.0001635137116491,FIFA Men's World Cup
RB,LW,RS,0.1599589385287455,21,-0.0042210328571428,-0.0006751919353235,FIFA Men's World Cup
RB,LW,RW,0.1623148555023274,32,0.00027461125,4.457348536306352e-05,FIFA Men's World Cup
RB,LW,RWB,0.0943597195475676,12,-0.0105916225,-0.0009994225286537,FIFA Men's World Cup
RB,LW,RZM,0.2489531504956158,36,0.0022089433333333,0.0005499234020996,FIFA Men's World Cup
RB,LW,ST,0.2150092427091502,27,0.0005411648148148,0.0001163554370141,FIFA Men's World Cup
RB,LW,ZDM,0.2937644320338977,37,0.0018119367567567,0.0005322825722299,FIFA Men's World Cup
RB,LW,ZOM,0.1001714109654395,11,-0.00940424,-0.0009420359898576,FIFA Men's World Cup
RB,LZM,CB-3,0.1086345514750156,22,-0.0023317231818182,-0.0002533057020207,FIFA Men's World Cup
RB,LZM,GK,0.0,71,-0.0016232752112676,-0.0,FIFA Men's World Cup
RB,LZM,LB,0.1567475165477443,49,-0.0013051965306122,-0.0002045863147802,FIFA Men's World Cup
RB,LZM,LCB-3,0.020898571277808,22,-0.0023317231818182,-4.87296831153451e-05,FIFA Men's World Cup
RB,LZM,LCB-4,0.1113772504369011,49,-0.0013051965306122,-0.0001453692008593,FIFA Men's World Cup
RB,LZM,LDM,0.1907209826798504,31,-0.0019302567741935,-0.0003681404687986,FIFA Men's World Cup
RB,LZM,LS,0.179524386661979,37,-0.0026063856756756,-0.0004679097898302,FIFA Men's World Cup
RB,LZM,LW,0.30522814570847,44,-0.0014474084090909,-0.0004417897847896,FIFA Men's World Cup
RB,LZM,LWB,0.1531445276431333,22,-0.0023317231818182,-0.000357090645274,FIFA Men's World Cup
RB,LZM,LZM,0.357729183834197,40,-0.0013853645,-0.0004955853118978,FIFA Men's World Cup
RB,LZM,RB,0.0530323217631987,49,-0.0013051965306122,-6.92176023756396e-05,FIFA Men's World Cup
RB,LZM,RCB-3,0.0454545454545454,22,-0.0023317231818182,-0.0001059874173553,FIFA Men's World Cup
RB,LZM,RCB-4,0.0693970336300074,49,-0.0013051965306122,-9.05767675286674e-05,FIFA Men's World Cup
RB,LZM,RDM,0.2831234012153077,31,-0.0019302567741935,-0.0005465008631285,FIFA Men's World Cup
RB,LZM,RS,0.149139614636271,37,-0.0026063856756756,-0.0003887153552637,FIFA Men's World Cup
RB,LZM,RW,0.0680359718039779,44,-0.0014474084090909,-9.847583770975002e-05,FIFA Men's World Cup
RB,LZM,RWB,0.0218910651855681,22,-0.0023317231818182,-5.1043904167882776e-05,FIFA Men's World Cup
RB,LZM,RZM,0.1736962222815072,40,-0.0013853645,-0.0002406325801329,FIFA Men's World Cup
RB,LZM,ST,0.1761103382583824,34,-0.0005534197058823,-9.746293160179676e-05,FIFA Men's World Cup
RB,LZM,ZDM,0.2809400703218679,40,-0.0013853645,-0.0003892044000514,FIFA Men's World Cup
RB,LZM,ZOM,0.3178354140214869,26,-0.0005860353846153,-0.0001862627991004,FIFA Men's World Cup
RB,RB,GK,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,LB,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,LCB-4,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,LW,0.0905494405961363,1,0.0,0.0,FIFA Men's World Cup
RB,RB,LZM,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,RB,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,RCB-4,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,RW,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,RZM,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,ST,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RB,ZDM,0.0,1,0.0,0.0,FIFA Men's World Cup
RB,RCB-4,CB-3,0.0009205980202589,141,-0.0052149531205673,-4.8008755185374725e-06,FIFA Men's World Cup
RB,RCB-4,GK,0.0,569,-0.0043783877328646,-0.0,FIFA Men's World Cup
RB,RCB-4,LB,0.0238788466007462,428,-0.0041027902570093,-9.796989918216176e-05,FIFA Men's World Cup
RB,RCB-4,LCB-3,0.0298020959099095,141,-0.0052149531205673,-0.0001554165330648,FIFA Men's World Cup
RB,RCB-4,LCB-4,0.0048670986759896,428,-0.0041027902570093,-1.9968685027753383e-05,FIFA Men's World Cup
RB,RCB-4,LDM,0.0293632432166815,241,-0.0040690086307053,-0.0001194792900741,FIFA Men's World Cup
RB,RCB-4,LS,0.1527160756927362,257,-0.0046356278210116,-0.0007079348891969,FIFA Men's World Cup
RB,RCB-4,LW,0.2712757274329381,417,-0.0042392599280575,-0.0011500083207611,FIFA Men's World Cup
RB,RCB-4,LWB,0.118772344526544,141,-0.0052149531205673,-0.0006193922087258,FIFA Men's World Cup
RB,RCB-4,LZM,0.095783287286375,328,-0.0046057059146341,-0.0004411496527779,FIFA Men's World Cup
RB,RCB-4,RB,0.0004108635637574,428,-0.0041027902570093,-1.6856870263443657e-06,FIFA Men's World Cup
RB,RCB-4,RCB-3,0.0,141,-0.0052149531205673,-0.0,FIFA Men's World Cup
RB,RCB-4,RCB-4,0.003353080419368,428,-0.0041027902570093,-1.3756985675552075e-05,FIFA Men's World Cup
RB,RCB-4,RDM,0.00133660459373,241,-0.0040690086307053,-5.438655627728155e-06,FIFA Men's World Cup
RB,RCB-4,RS,0.0203115562906542,257,-0.0046356278210116,-9.415681542900088e-05,FIFA Men's World Cup
RB,RCB-4,RW,0.0044753886165001,417,-0.0042392599280575,-1.8972335624413844e-05,FIFA Men's World Cup
RB,RCB-4,RWB,0.0012961468579541,141,-0.0052149531205673,-6.759345101601787e-06,FIFA Men's World Cup
RB,RCB-4,RZM,0.0092534004625542,328,-0.0046057059146341,-4.261844124086414e-05,FIFA Men's World Cup
RB,RCB-4,ST,0.0837450145809111,312,-0.0041664944551281,-0.0003489231388959,FIFA Men's World Cup
RB,RCB-4,ZDM,0.0131819603022888,328,-0.0046057059146341,-6.0712232530724125e-05,FIFA Men's World Cup
RB,RCB-4,ZOM,0.0512142262441009,147,-0.0034083591836734,-0.0001745564783538,FIFA Men's World Cup
RB,RDM,CB-3,0.0,42,0.0005945209523809,0.0,FIFA Men's World Cup
RB,RDM,GK,0.0,163,-0.0021474195705521,-0.0,FIFA Men's World Cup
RB,RDM,LB,0.1091886755146412,121,-0.0030991675206611,-0.0003383939967789,FIFA Men's World Cup
RB,RDM,LCB-3,0.0393330199593271,42,0.0005945209523809,2.338430448623807e-05,FIFA Men's World Cup
RB,RDM,LCB-4,0.0081722019639769,121,-0.0030991675206611,-2.5327022899040703e-05,FIFA Men's World Cup
RB,RDM,LDM,0.2002999257874798,65,-0.001261584,-0.0002526951815746,FIFA Men's World Cup
RB,RDM,LS,0.296864884495681,71,2.9912676056328182e-05,8.880023122418591e-06,FIFA Men's World Cup
RB,RDM,LW,0.4076861329918366,111,-0.0032823692792792,-0.0013381764385205,FIFA Men's World Cup
RB,RDM,LWB,0.2174798817322318,42,0.0005945209523809,0.0001292963464111,FIFA Men's World Cup
RB,RDM,LZM,0.3127000721794636,98,-0.0027349635714285,-0.0008552233061939,FIFA Men's World Cup
RB,RDM,RB,0.0,121,-0.0030991675206611,-0.0,FIFA Men's World Cup
RB,RDM,RCB-3,0.0238095238095238,42,0.0005945209523809,1.4155260770975e-05,FIFA Men's World Cup
RB,RDM,RCB-4,0.021043933678134,121,-0.0030991675206611,-6.521867576222043e-05,FIFA Men's World Cup
RB,RDM,RDM,0.0347361026800803,65,-0.001261584,-4.38225113635467e-05,FIFA Men's World Cup
RB,RDM,RS,0.0606091105167429,71,2.9912676056328182e-05,1.8129806889495253e-06,FIFA Men's World Cup
RB,RDM,RW,0.0184767894919133,111,-0.0032823692792792,-6.064764620796644e-05,FIFA Men's World Cup
RB,RDM,RWB,0.0,42,0.0005945209523809,0.0,FIFA Men's World Cup
RB,RDM,RZM,0.0280202741401361,98,-0.0027349635714285,-7.663442903471438e-05,FIFA Men's World Cup
RB,RDM,ST,0.0737483673486554,92,-0.0038277520652173,-0.0002822904654252,FIFA Men's World Cup
RB,RDM,ZDM,0.057389304879677,98,-0.0027349635714285,-0.0001569576582355,FIFA Men's World Cup
RB,RDM,ZOM,0.1298897789899824,56,-0.0014369542857142,-0.0001866456745901,FIFA Men's World Cup
RB,RS,CB-3,0.2077875293138631,38,-0.0044946942105263,-0.0009339414050265,FIFA Men's World Cup
RB,RS,GK,0.0080645161290322,124,-0.0011753826612903,-9.478892429760766e-06,FIFA Men's World Cup
RB,RS,LB,0.2908154151125883,86,0.0002912898837209,8.471158845239621e-05,FIFA Men's World Cup
RB,RS,LCB-3,0.3066848942217599,38,-0.0044946942105263,-0.0013784548185144,FIFA Men's World Cup
RB,RS,LCB-4,0.3200740718392417,86,0.0002912898837209,9.323433916813333e-05,FIFA Men's World Cup
RB,RS,LDM,0.3539461901015686,38,-0.002101275,-0.0007437382806056,FIFA Men's World Cup
RB,RS,LS,0.1125670979156975,49,-0.0047130351020408,-0.0005305326838115,FIFA Men's World Cup
RB,RS,LW,0.3456432306726316,82,0.0001259465853658,4.3532584658035374e-05,FIFA Men's World Cup
RB,RS,LWB,0.3097292329558584,38,-0.0044946942105263,-0.0013921381901974,FIFA Men's World Cup
RB,RS,LZM,0.2463076360301282,86,-0.0007662674418604,-0.0001887375221715,FIFA Men's World Cup
RB,RS,RB,0.0053037543952502,86,0.0002912898837209,1.544930001076741e-06,FIFA Men's World Cup
RB,RS,RCB-3,0.0619552776140151,38,-0.0044946942105263,-0.0002784700276032,FIFA Men's World Cup
RB,RS,RCB-4,0.1194831144185154,86,0.0002912898837209,3.4804222505582455e-05,FIFA Men's World Cup
RB,RS,RDM,0.1698467162587301,38,-0.002101275,-0.0003568946587065,FIFA Men's World Cup
RB,RS,RS,0.0236047098137483,49,-0.0047130351020408,-0.0001112498259256,FIFA Men's World Cup
RB,RS,RW,0.014578874612273,82,0.0001259465853658,1.836159475892532e-06,FIFA Men's World Cup
RB,RS,RWB,0.0,38,-0.0044946942105263,-0.0,FIFA Men's World Cup
RB,RS,RZM,0.0378388387367718,86,-0.0007662674418604,-2.8994670161797252e-05,FIFA Men's World Cup
RB,RS,ST,0.0239113205684365,75,0.0011358835999999,2.71604768880294e-05,FIFA Men's World Cup
RB,RS,ZDM,0.2831077665668608,86,-0.0007662674418604,-0.000216936264058,FIFA Men's World Cup
RB,RS,ZOM,0.246515819936862,35,0.0002782431428571,6.859133650323297e-05,FIFA Men's World Cup
RB,RW,CB-3,0.0659518762162234,131,0.0013171509923664,8.686857920662463e-05,FIFA Men's World Cup
RB,RW,GK,0.0031287876228441,573,0.0010657606108202,3.334538608049145e-06,FIFA Men's World Cup
RB,RW,LB,0.3681147809147491,441,0.000966259387755,0.0003556943628302,FIFA Men's World Cup
RB,RW,LCB-3,0.2245128510435077,131,0.0013171509923664,0.0002957173245509,FIFA Men's World Cup
RB,RW,LCB-4,0.0915938522613056,441,0.000966259387755,8.850341960813917e-05,FIFA Men's World Cup
RB,RW,LDM,0.1592461260947485,258,0.001420923372093,0.0002262765424832,FIFA Men's World Cup
RB,RW,LS,0.1376265454612134,240,0.0010564509166666,0.0001453956901101,FIFA Men's World Cup
RB,RW,LW,0.3965203719103241,431,0.0007003300232018,0.0002776951212599,FIFA Men's World Cup
RB,RW,LWB,0.4561129808460827,131,0.0013171509923664,0.0006007696653526,FIFA Men's World Cup
RB,RW,LZM,0.2640654407286671,314,0.0007390730573248,0.0001951636526131,FIFA Men's World Cup
RB,RW,RB,0.0007560389111422,441,0.000966259387755,7.305296953992911e-07,FIFA Men's World Cup
RB,RW,RCB-3,0.0172804602792531,131,0.0013171509923664,2.27609754053664e-05,FIFA Men's World Cup
RB,RW,RCB-4,0.0039095658128498,441,0.000966259387755,3.777654668712552e-06,FIFA Men's World Cup
RB,RW,RDM,0.0253475152680777,258,0.001420923372093,3.6016876868896004e-05,FIFA Men's World Cup
RB,RW,RS,0.0207226506266994,240,0.0010564509166666,2.189246325033947e-05,FIFA Men's World Cup
RB,RW,RW,0.0044617639792131,431,0.0007003300232018,3.124707271083469e-06,FIFA Men's World Cup
RB,RW,RWB,0.0,131,0.0013171509923664,0.0,FIFA Men's World Cup
RB,RW,RZM,0.0192246542051293,314,0.0007390730573248,1.4208423959397537e-05,FIFA Men's World Cup
RB,RW,ST,0.060173823599332,332,0.0010395149096385,6.255158680146506e-05,FIFA Men's World Cup
RB,RW,ZDM,0.0909418665394164,314,0.0007390730573248,6.72126833421129e-05,FIFA Men's World Cup
RB,RW,ZOM,0.102573155472648,168,0.003107972797619,0.0003187945769749,FIFA Men's World Cup
RB,RZM,CB-3,0.016266125872306,62,0.0005412238709677,8.803615610257712e-06,FIFA Men's World Cup
RB,RZM,GK,0.0037735849056603,265,0.0007344071320754,2.7713476682092664e-06,FIFA Men's World Cup
RB,RZM,LB,0.2306301491326981,203,0.0007934089162561,0.0001829840166793,FIFA Men's World Cup
RB,RZM,LCB-3,0.1042120730950707,62,0.0005412238709677,5.64020616020856e-05,FIFA Men's World Cup
RB,RZM,LCB-4,0.0756487105770154,203,0.0007934089162561,6.0020361475084346e-05,FIFA Men's World Cup
RB,RZM,LDM,0.2510817458572665,128,0.0009244768749999,0.0002321192677796,FIFA Men's World Cup
RB,RZM,LS,0.1750831600008376,126,0.0012677196825396,0.0002219563680143,FIFA Men's World Cup
RB,RZM,LW,0.4160261306129711,192,0.0008620874999999,0.0003586509268748,FIFA Men's World Cup
RB,RZM,LWB,0.3795662243988991,62,0.0005412238709677,0.0002054303012577,FIFA Men's World Cup
RB,RZM,LZM,0.3472413930547859,137,0.0005568237226277,0.0001933522451312,FIFA Men's World Cup
RB,RZM,RB,0.0043398714665959,203,0.0007934089162561,3.4432927170028315e-06,FIFA Men's World Cup
RB,RZM,RCB-3,0.0323745113343123,62,0.0005412238709677,1.7521858345044994e-05,FIFA Men's World Cup
RB,RZM,RCB-4,0.0191585111685381,203,0.0007934089162561,1.5200533583311038e-05,FIFA Men's World Cup
RB,RZM,RDM,0.0714512686540981,128,0.0009244768749999,6.6055045560125e-05,FIFA Men's World Cup
RB,RZM,RS,0.07011735320063,126,0.0012677196825396,8.888914874002427e-05,FIFA Men's World Cup
RB,RZM,RW,0.0049728905375942,192,0.0008620874999999,4.287066771328231e-06,FIFA Men's World Cup
RB,RZM,RWB,0.0086885943900445,62,0.0005412238709677,4.702474689048359e-06,FIFA Men's World Cup
RB,RZM,RZM,0.0391746370319797,137,0.0005568237226277,2.1813367224736736e-05,FIFA Men's World Cup
RB,RZM,ST,0.0726041148234475,139,0.0002509727338129,1.8221653183308823e-05,FIFA Men's World Cup
RB,RZM,ZDM,0.0962784688786074,137,0.0005568237226277,5.3610135449883314e-05,FIFA Men's World Cup
RB,RZM,ZOM,0.1920527250384793,86,-0.0001948993023255,-3.7430942119729255e-05,FIFA Men's World Cup
RB,ST,CB-3,0.3010790177236727,50,0.0036967813999999,0.0011130233126511,FIFA Men's World Cup
RB,ST,GK,0.0276040593171903,193,9.345170984454385e-05,2.579646541841652e-06,FIFA Men's World Cup
RB,ST,LB,0.258717996066584,143,-0.0011664537762237,-0.0003017825834889,FIFA Men's World Cup
RB,ST,LCB-3,0.335375261161488,50,0.0036967813999999,0.0012398090274819,FIFA Men's World Cup
RB,ST,LCB-4,0.3092572444091332,143,-0.0011664537762237,-0.0003607342805655,FIFA Men's World Cup
RB,ST,LDM,0.4090795193175135,86,-0.0030299076744186,-0.0012394731750276,FIFA Men's World Cup
RB,ST,LS,0.1622933668460817,99,0.0016903589898989,0.0002743340516492,FIFA Men's World Cup
RB,ST,LW,0.3185388818249144,129,-0.0015863060465116,-0.0005053001542879,FIFA Men's World Cup
RB,ST,LWB,0.3744756837824787,50,0.0036967813999999,0.0013843547425593,FIFA Men's World Cup
RB,ST,LZM,0.3227083398118936,107,0.0026038153271027,0.0008402729213861,FIFA Men's World Cup
RB,ST,RB,0.0222269480421646,143,-0.0011664537762237,-2.5926707477713022e-05,FIFA Men's World Cup
RB,ST,RCB-3,0.0797267413227623,50,0.0036967813999999,0.0002947323344045,FIFA Men's World Cup
RB,ST,RCB-4,0.1874476350516273,143,-0.0011664537762237,-0.0002186490017501,FIFA Men's World Cup
RB,ST,RDM,0.1322882810166455,86,-0.0030299076744186,-0.0004008212778879,FIFA Men's World Cup
RB,ST,RS,0.0444655602739036,99,0.0016903589898989,7.516275954988799e-05,FIFA Men's World Cup
RB,ST,RW,0.0198930066138868,129,-0.0015863060465116,-3.155639667490481e-05,FIFA Men's World Cup
RB,ST,RWB,0.005560207803933,50,0.0036967813999999,2.055487278971436e-05,FIFA Men's World Cup
RB,ST,RZM,0.0944306816326377,107,0.0026038153271027,0.0002458800561838,FIFA Men's World Cup
RB,ST,ST,0.0606090595690051,94,-0.0015883974468085,-9.627127547287404e-05,FIFA Men's World Cup
RB,ST,ZDM,0.3442906981163517,107,0.0026038153271027,0.0008964693967342,FIFA Men's World Cup
RB,ST,ZOM,0.1093695175339264,65,-0.0025756515384615,-0.000281697766097,FIFA Men's World Cup
RB,ZDM,CB-3,0.0122314883678907,54,-0.0025473894444444,-3.115836435821014e-05,FIFA Men's World Cup
RB,ZDM,GK,0.0049019607843137,204,-0.0010108402941176,-4.9550994809689125e-06,FIFA Men's World Cup
RB,ZDM,LB,0.0752667477115779,150,-0.0004576826,-3.444828078617966e-05,FIFA Men's World Cup
RB,ZDM,LCB-3,0.0536972901240319,54,-0.0025473894444444,-0.0001367879100572,FIFA Men's World Cup
RB,ZDM,LCB-4,0.0174545460073287,150,-0.0004576826,-7.988641998454002e-06,FIFA Men's World Cup
RB,ZDM,LDM,0.1642050227641273,83,-0.0015667306024096,-0.0002572650342339,FIFA Men's World Cup
RB,ZDM,LS,0.2461280706482138,94,-0.0007447563829787,-0.0001833054516454,FIFA Men's World Cup
RB,ZDM,LW,0.3216875841452911,146,-0.001023851369863,-0.000329360273695,FIFA Men's World Cup
RB,ZDM,LWB,0.2002136794355671,54,-0.0025473894444444,-0.0005100222136275,FIFA Men's World Cup
RB,ZDM,LZM,0.2105189663960334,121,-0.000629527107438,-0.0001325273959761,FIFA Men's World Cup
RB,ZDM,RB,0.0089646388075911,150,-0.0004576826,-4.102959197519287e-06,FIFA Men's World Cup
RB,ZDM,RCB-3,0.0001156696716955,54,-0.0025473894444444,-2.946557007196749e-07,FIFA Men's World Cup
RB,ZDM,RCB-4,0.0049330165173623,150,-0.0004576826,-2.2577558255093963e-06,FIFA Men's World Cup
